"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","industry","Summary Quote",
"TCBK","TriCo Bancshares","15.01","239904830","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/tcbk",
"TRS","TriMas Corporation","19.92","781342080","n/a","1986","Capital Goods","Industrial Specialties","http://www.nasdaq.com/symbol/trs",
"TRMB","Trimble Navigation Limited","43.41","5430200310","n/a","1990","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/trmb",
"TRIB","Trinity Biotech plc","12.65","269913050","n/a","1992","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances","http://www.nasdaq.com/symbol/trib",
"TRIO","Trio Merger Corp.","9.79","76773180","n/a","n/a","Finance","Business Services","http://www.nasdaq.com/symbol/trio",
"TRIP","TripAdvisor, Inc.","45.1","5475365500","n/a","1993","Technology","Computer Software: Programming, Data Processing","http://www.nasdaq.com/symbol/trip",
"TQNT","TriQuint Semiconductor, Inc.","5.32","896568960","n/a","1993","Technology","Semiconductors","http://www.nasdaq.com/symbol/tqnt",
"TRIT","Tri-Tech Holding Inc.","4.26","34761600","n/a","2009","Consumer Services","Military/Government/Technical","http://www.nasdaq.com/symbol/trit",
"TSRX","Trius Therapeutics, Inc.","5.87","226992900","n/a","2010","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/tsrx",
"TROV","TrovaGene, Inc.","3.21","44394300","n/a","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/trov",
"TROVU","TrovaGene, Inc.","7.51","8636500","n/a","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/trovu",
"TROVW","TrovaGene, Inc.","0.65","747500","n/a","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/trovw",
"TRLG","True Religion Apparel, Inc.","27.59","711546100","n/a","n/a","Consumer Non-Durables","Apparel","http://www.nasdaq.com/symbol/trlg",
"TBOW","Trunkbow International Holdings Ltd.","1.2","44168400","n/a","n/a","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/tbow",
"TRST","TrustCo Bank Corp NY","5.66","530194840","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/trst",
"TRMK","Trustmark Corporation","25.69","1663838540","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/trmk",
"TSRI","TSR, Inc.","3.93","7801050","n/a","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/tsri",
"TTMI","TTM Technologies, Inc.","10.15","831325600","n/a","2000","Technology","Electrical Products","http://www.nasdaq.com/symbol/ttmi",
"TUDO","Tudou Holdings Limited","27","705456000","n/a","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/tudo",
"TUES","Tuesday Morning Corp.","5.39","225469090","n/a","1991","Consumer Services","Department/Specialty Retail Stores","http://www.nasdaq.com/symbol/tues",
"TFCO","Tufco Technologies, Inc.","3.6501","15728280.9","n/a","1994","Consumer Durables","Containers/Packaging","http://www.nasdaq.com/symbol/tfco",
"TWTC","tw telecom inc.","25.19","3791246140","n/a","1999","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/twtc",
"TWIN","Twin Disc, Incorporated","21.01","240123290","n/a","1990","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/twin",
"USCR","U S Concrete, Inc.","5.85","77869350","n/a","n/a","Capital Goods","Building Materials","http://www.nasdaq.com/symbol/uscr",
"PRTS","U.S. Auto Parts Network, Inc.","4.25","130275250","n/a","2000","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/prts",
"USEG","U.S. Energy Corp.","2.4","65906400","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/useg",
"GROW","U.S. Global Investors, Inc.","4.17","55794600","n/a","n/a","Finance","Investment Managers","http://www.nasdaq.com/symbol/grow",
"USHS","U.S. Home Systems, Inc.","9.761","72875626","n/a","n/a","Basic Industries","Engineering & Construction","http://www.nasdaq.com/symbol/ushs",
"USPH","U.S. Physical Therapy, Inc.","24.99","294032340","n/a","1992","Health Care","Medical/Nursing Services","http://www.nasdaq.com/symbol/usph",
"UBNT","Ubiquiti Networks, Inc.","12.43","1141944100","n/a","n/a","Technology","Radio And Television Broadcasting And Communications Equipment","http://www.nasdaq.com/symbol/ubnt",
"UFPT","UFP Technologies, Inc.","18.03","120692820","n/a","1993","Capital Goods","Containers/Packaging","http://www.nasdaq.com/symbol/ufpt",
"ULTA","Ulta Salon, Cosmetics & Fragrance, Inc.","92.51","5817306330","n/a","2007","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/ulta",
"UCTT","Ultra Clean Holdings, Inc.","6.25","173937500","n/a","2004","Technology","Semiconductors","http://www.nasdaq.com/symbol/uctt",
"ULBI","Ultralife Corporation","3.68","63987840","n/a","1992","Energy","Industrial Machinery/Components","http://www.nasdaq.com/symbol/ulbi",
"ULTR","Ultrapetrol (Bahamas) Limited","1.09","32713080","n/a","2006","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/ultr",
"UTEK","Ultratech, Inc.","33.71","883505390","n/a","1993","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/utek",
"UMBF","UMB Financial Corporation","51.2","2076569600","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/umbf",
"UMPQ","Umpqua Holdings Corporation","12.84","1436718960","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/umpq",
"UNAM","Unico American Corporation","9.69","51793050","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/unam",
"UNIS","Unilife Corporation","3.37","249993340","n/a","n/a","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/unis",
"UNB","Union Bankshares, Inc.","19.25","85797250","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/unb",
"UDRL","Union Drilling, Inc.","4.15","90947250","n/a","2005","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/udrl",
"UBSH","Union First Market Bankshares Corporation","15.13","392502460","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ubsh",
"UNXL","Uni-Pixel, Inc.","5.95","42494900","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/unxl",
"UBCP","United Bancorp, Inc.","9.2","49284400","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ubcp",
"UBOH","United Bancshares, Inc.","9","31014000","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/uboh",
"UBSI","United Bankshares, Inc.","24.55","1234226700","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ubsi",
"UCBA","United Community Bancorp","5.94","46539900","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/ucba",
"UCBI","United Community Banks, Inc.","7.8","325260000","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ucbi",
"UCFC","United Community Financial Corp.","2.9858","98188033","n/a","1986","Finance","Banks","http://www.nasdaq.com/symbol/ucfc",
"UBNK","United Financial Bancorp, Inc.","14.08","218606080","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/ubnk",
"UFCS","United Fire Group, Inc","21.58","550484220","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/ufcs",
"UNFI","United Natural Foods, Inc.","52.55","2566542000","n/a","1996","Consumer Non-Durables","Food Distributors","http://www.nasdaq.com/symbol/unfi",
"UNTD","United Online, Inc.","4.24","384152480","n/a","n/a","Technology","Computer Software: Programming, Data Processing","http://www.nasdaq.com/symbol/untd",
"UBFO","United Security Bancshares","2.26","31197040","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ubfo",
"USBI","United Security Bancshares, Inc.","5.3","31996100","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/usbi",
"USLM","United States Lime & Minerals, Inc.","50.42","279730160","n/a","n/a","Basic Industries","Mining & Quarrying of Nonmetallic Minerals (No Fuels)","http://www.nasdaq.com/symbol/uslm",
"USTR","United Stationers Inc.","27.49","1118100770","n/a","1981","Consumer Services","Paper","http://www.nasdaq.com/symbol/ustr",
"UTHR","United Therapeutics Corporation","53.32","2862537520","n/a","1999","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/uthr",
"UG","United-Guardian, Inc.","17.9","82268400","n/a","n/a","Consumer Non-Durables","Package Goods/Cosmetics","http://www.nasdaq.com/symbol/ug",
"UNTK","UniTek Global Services, Inc.","2.59","42626220","n/a","2010","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/untk",
"UNTY","Unity Bancorp, Inc.","6.03","45001890","n/a","1989","Finance","Major Banks","http://www.nasdaq.com/symbol/unty",
"UBPS","Universal Business Payment Solutions Acquisition Corporation","5.98","85633600","n/a","n/a","Finance","Business Services","http://www.nasdaq.com/symbol/ubps",
"UBPSU","Universal Business Payment Solutions Acquisition Corporation","7.49","115720500","n/a","n/a","Finance","Business Services","http://www.nasdaq.com/symbol/ubpsu",
"UBPSW","Universal Business Payment Solutions Acquisition Corporation","0.24","4550400","n/a","n/a","Finance","Business Services","http://www.nasdaq.com/symbol/ubpsw",
"PANL","Universal Display Corporation","37.69","1749004450","n/a","1996","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/panl",
"UEIC","Universal Electronics Inc.","13.61","203224520","n/a","1993","Consumer Non-Durables","Consumer Electronics/Appliances","http://www.nasdaq.com/symbol/ueic",
"UFPI","Universal Forest Products, Inc.","40.44","797315040","n/a","1993","Basic Industries","Forest Products","http://www.nasdaq.com/symbol/ufpi",
"USAP","Universal Stainless & Alloy Products, Inc.","42.01","287852520","n/a","1994","Basic Industries","Steel/Iron Ore","http://www.nasdaq.com/symbol/usap",
"UACL","Universal Truckload Services, Inc.","13.52","209546480","n/a","2005","Transportation","Trucking Freight/Courier Services","http://www.nasdaq.com/symbol/uacl",
"UVSP","Univest Corporation of Pennsylvania","16.66","279554800","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/uvsp",
"UPIP","Unwired Planet, Inc.","2.215","192191120","n/a","n/a","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/upip",
"URRE","Uranium Resources, Inc.","0.5302","56317844","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/urre",
"URBN","Urban Outfitters, Inc.","31.56","4570172040","n/a","1993","Consumer Services","Clothing/Shoe/Accessory Stores","http://www.nasdaq.com/symbol/urbn",
"ULGX","Urologix, Inc.","0.87","12862950","n/a","1996","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","http://www.nasdaq.com/symbol/ulgx",
"UPI","Uroplasty, Inc.","4.05","84276450","n/a","n/a","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/upi",
"ECOL","US Ecology, Inc.","18.4","337143200","n/a","n/a","Public Utilities","Environmental Services","http://www.nasdaq.com/symbol/ecol",
"USMO","USA Mobility, Inc.","13.92","308258400","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/usmo",
"USAT","USA Technologies, Inc.","1.46","47470440","n/a","n/a","Miscellaneous","Office Equipment/Supplies/Services","http://www.nasdaq.com/symbol/usat",
"USATP","USA Technologies, Inc.","16.72","7440400","n/a","n/a","Miscellaneous","Office Equipment/Supplies/Services","http://www.nasdaq.com/symbol/usatp",
"USATZ","USA Technologies, Inc.","0.56","1866480","n/a","n/a","Miscellaneous","Office Equipment/Supplies/Services","http://www.nasdaq.com/symbol/usatz",
"USAK","USA Truck, Inc.","4.69","48921390","n/a","1992","Transportation","Trucking Freight/Courier Services","http://www.nasdaq.com/symbol/usak",
"UTMD","Utah Medical Products, Inc.","33.95","124698350","n/a","n/a","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/utmd",
"UTIW","UTi Worldwide Inc.","14.02","1451855120","n/a","2000","Transportation","Oil Refining/Marketing","http://www.nasdaq.com/symbol/utiw",
"UTSI","UTStarcom Holdings Corp","1.04","158431520","n/a","2000","Consumer Durables","Telecommunications Equipment","http://www.nasdaq.com/symbol/utsi",
"VYFC","Valley Financial Corporation","8.75","41492500","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/vyfc",
"VLYWW","Valley National Bancorp","0.61","558760","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/vlyww",
"VALU","Value Line, Inc.","11.95","118257200","n/a","1983","Finance","Investment Managers","http://www.nasdaq.com/symbol/valu",
"VCLK","ValueClick, Inc.","16.38","1320915960","n/a","2000","Technology","Advertising","http://www.nasdaq.com/symbol/vclk",
"VVTV","ValueVision Media, Inc.","2.22","108344880","n/a","n/a","Consumer Services","Catalog/Specialty Distribution","http://www.nasdaq.com/symbol/vvtv",
"VNDA","Vanda Pharmaceuticals Inc.","4.45","125610150","n/a","2006","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/vnda",
"VGIT","Vanguard Intermediate -Term Government Bond ETF","66.63","6663000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/vgit",
"VCIT","Vanguard Intermediate-Term Corporate Bond ETF","86.68","43340000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/vcit",
"VNQI","Vanguard International Equity Index Funds Vanguard Global ex-U","49.123","4912300","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/vnqi",
"VCLT","Vanguard Long-Term Corporate Bond ETF","93.03","46515000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/vclt",
"VGLT","Vanguard Long-Term Government Bond ETF","79.4","7940000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/vglt",
"VMBS","Vanguard Mortgage-Backed Securities ETF","52.62","44779620","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/vmbs",
"VONE","Vanguard Scottsdale Funds Vanguard Russell 1000 ETF","62.78","6278000","n/a","1996","n/a","n/a","http://www.nasdaq.com/symbol/vone",
"VONG","Vanguard Scottsdale Funds Vanguard Russell 1000 Growth ETF","65.739","6573900","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/vong",
"VONV","Vanguard Scottsdale Funds Vanguard Russell 1000 Value ETF","59.9414","5994140","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/vonv",
"VTWO","Vanguard Scottsdale Funds Vanguard Russell 2000 ETF","63.87","6387000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/vtwo",
"VTWG","Vanguard Scottsdale Funds Vanguard Russell 2000 Growth ETF","66.57","6657000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/vtwg",
"VTWV","Vanguard Scottsdale Funds Vanguard Russell 2000 Value ETF","60.9859","6098590","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/vtwv",
"VTHR","Vanguard Scottsdale Funds Vanguard Russell 3000 ETF","62.5645","6256450","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/vthr",
"VGSH","Vanguard Short Term Government Bond ETF","61.0236","9153540","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/vgsh",
"VCSH","Vanguard Short-Term Corporate Bond ETF","79.73","79730000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/vcsh",
"VXUS","Vanguard STAR Funds Vanguard Total International Stock ETF","42.48","4248000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/vxus",
"VDSI","VASCO Data Security International, Inc.","7.81","302832750","n/a","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/vdsi",
"VASC","Vascular Solutions, Inc.","12.99","212087730","n/a","2000","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/vasc",
"WOOF","VCA Antech, Inc.","21.575","1887834075","n/a","2001","Consumer Non-Durables","Farming/Seeds/Milling","http://www.nasdaq.com/symbol/woof",
"VECO","Veeco Instruments Inc.","32.85","1276485300","n/a","1994","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/veco",
"VELT","Velti plc","5.87","368389460","n/a","2011","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/velt",
"VTUS","Ventrus Biosciences, Inc.","3.96","49444560","n/a","2010","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/vtus",
"VRA","Vera Bradley, Inc.","21.25","861305000","n/a","2010","Consumer Non-Durables","Apparel","http://www.nasdaq.com/symbol/vra",
"VSTM","Verastem, Inc.","10.13","213327670","n/a","n/a","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/vstm",
"VRNM","Verenium Corporation","3.79","47795690","n/a","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/vrnm",
"VRNT","Verint Systems Inc.","28.53","1116350370","n/a","2002","Technology","EDP Services","http://www.nasdaq.com/symbol/vrnt",
"VRSN","VeriSign, Inc.","44","6951472000","n/a","1998","Technology","EDP Services","http://www.nasdaq.com/symbol/vrsn",
